S_No,Airline_ID,Airline_Name,Flight_No,Seats_Available,From,To,Departure,Arrival,Duration,Stops,Price,Day,Month,Year
7836,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7837,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7838,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7839,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7840,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7841,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7842,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7843,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7844,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7845,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7846,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7847,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7848,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7849,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7850,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7851,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7852,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7853,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7854,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7855,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7856,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7857,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7858,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7859,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7860,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7861,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
7862,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
7863,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
7864,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7865,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7866,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7867,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7868,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7869,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7870,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7871,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7872,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7873,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7874,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7875,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7876,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7877,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7878,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7879,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7880,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7881,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7882,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7883,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7884,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7885,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7886,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7887,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7888,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7889,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
7890,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
7891,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
7892,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7893,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7894,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7895,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7896,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7897,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7898,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7899,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7900,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7901,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7902,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7903,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7904,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7905,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7906,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7907,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7908,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7909,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7910,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7911,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7912,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7913,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7914,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7915,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7916,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7917,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
7918,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
7919,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
7920,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7921,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7922,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7923,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7924,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7925,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7926,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7927,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7928,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7929,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7930,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7931,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7932,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7933,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7934,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7935,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7936,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7937,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7938,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7939,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7940,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7941,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7942,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7943,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7944,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7945,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
7946,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
7947,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
7948,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7949,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7950,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7951,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7952,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7953,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7954,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7955,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7956,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7957,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7958,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7959,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7960,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7961,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7962,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7963,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7964,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7965,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7966,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7967,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7968,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7969,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7970,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7971,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7972,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7973,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
7974,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
7975,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
7976,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
7977,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
7978,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
7979,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
7980,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
7981,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
7982,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
7983,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
7984,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
7985,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
7986,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
7987,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
7988,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
7989,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
7990,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
7991,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
7992,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
7993,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
7994,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
7995,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
7996,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
7997,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
7998,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
7999,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8000,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8001,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8002,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8003,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8004,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8005,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8006,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8007,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8008,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8009,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8010,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8011,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8012,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8013,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8014,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8015,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8016,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8017,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8018,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8019,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8020,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8021,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8022,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8023,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8024,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8025,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8026,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8027,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8028,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8029,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8030,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8031,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8032,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8033,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8034,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8035,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8036,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8037,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8038,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8039,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8040,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8041,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8042,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8043,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8044,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8045,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8046,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8047,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8048,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8049,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8050,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8051,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8052,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8053,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8054,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8055,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8056,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8057,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8058,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8059,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8060,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8061,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8062,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8063,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8064,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8065,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8066,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8067,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8068,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8069,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8070,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8071,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8072,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8073,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8074,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8075,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8076,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8077,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8078,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8079,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8080,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8081,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8082,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8083,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8084,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8085,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8086,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8087,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8088,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8089,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8090,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8091,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8092,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8093,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8094,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8095,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8096,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8097,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8098,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8099,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8100,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8101,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8102,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8103,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8104,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8105,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8106,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8107,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8108,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8109,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8110,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8111,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8112,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8113,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8114,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8115,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8116,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8117,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8118,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8119,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8120,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8121,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8122,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8123,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8124,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8125,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8126,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8127,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8128,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8129,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8130,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8131,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8132,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8133,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8134,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8135,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8136,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8137,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8138,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8139,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8140,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8141,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8142,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8143,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8144,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8145,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8146,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8147,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8148,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8149,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8150,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8151,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8152,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8153,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8154,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8155,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8156,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8157,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8158,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8159,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8160,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8161,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8162,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8163,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8164,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8165,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8166,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8167,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8168,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8169,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8170,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8171,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8172,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8173,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8174,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8175,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8176,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8177,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8178,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8179,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8180,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8181,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8182,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8183,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8184,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8185,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8186,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8187,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8188,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8189,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8190,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
8191,,GoAir,,,,,,,4h30m,,Rs. 5000 ,,,2023
8192,,GoAir,,,,,,,3h00m,,Rs. 16900 ,,,2023
8193,,GoAir,,,,,,,4h15m,,Rs. 6800 ,,,2023
8194,,GoAir,,,,,,,7h30m,,Rs. 7500 ,,,2023
8195,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8196,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8197,,AirIndia,,,,,,,10h30m,,Rs. 13500 ,,,2023
8198,,AirIndia,,,,,,,2h30m,,Rs. 14000 ,,,2023
8199,,AirIndia,,,,,,,5h00m,,Rs. 8000 ,,,2023
8200,,AirIndia,,,,,,,2h30m,,Rs. 19000 ,,,2023
8201,,AirIndia,,,,,,,3h00m,,Rs. 16900 ,,,2023
8202,,AirIndia,,,,,,,4h15m,,Rs. 6800 ,,,2023
8203,,AirIndia,,,,,,,7h30m,,Rs. 7500 ,,,2023
8204,,AirIndia,,,,,,,5h30m,,Rs. 12000 ,,,2023
8205,,Indigo,,,,,,,5h30m,,Rs. 12000 ,,,2023
8206,,Indigo,,,,,,,10h30m,,Rs. 13500 ,,,2023
8207,,Indigo,,,,,,,2h30m,,Rs. 14000 ,,,2023
8208,,Indigo,,,,,,,5h00m,,Rs. 8000 ,,,2023
8209,,Indigo,,,,,,,2h30m,,Rs. 19000 ,,,2023
8210,,Indigo,,,,,,,4h30m,,Rs. 5000 ,,,2023
8211,,Indigo,,,,,,,3h00m,,Rs. 16900 ,,,2023
8212,,Indigo,,,,,,,4h15m,,Rs. 6800 ,,,2023
8213,,Indigo,,,,,,,7h30m,,Rs. 7500 ,,,2023
8214,,GoAir,,,,,,,5h30m,,Rs. 12000 ,,,2023
8215,,GoAir,,,,,,,10h30m,,Rs. 13500 ,,,2023
8216,,GoAir,,,,,,,2h30m,,Rs. 14000 ,,,2023
8217,,GoAir,,,,,,,5h00m,,Rs. 8000 ,,,2023
8218,,GoAir,,,,,,,2h30m,,Rs. 19000 ,,,2023
